Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    2509/9187        std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::_Rb_tree_const_iterator(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const*) [76]
-----------------------------------------------
                0.00    0.00    2509/2509        std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::count(unsigned long long const&) const [99]
[101]    0.0    0.00    0.00    2509         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::find(unsigned long long const&) const [101]
                0.00    0.00    4169/6678        std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::end() const [77]
                0.00    0.00    2509/2509        std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_begin() const [103]
                0.00    0.00    2509/2509        std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_end() const [102]
                0.00    0.00    2509/2509        std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_lower_bound(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const*, std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const*, unsigned long long const&) const [100]
                0.00    0.00    2509/5018        std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >::operator==(std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > const&) const [79]
                0.00    0.00    2502/4285        std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_S_key(std::_Rb_tree_node_base const*) [85]
                0.00    0.00    2502/63537       std::less<unsigned long long>::operator()(unsigned long long const&, unsigned long long const&) const [38]
-----------------------------------------------
                0.00    0.00    2509/2509        std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::find(unsigned long long const&) const [101]
[102]    0.0    0.00    0.00    2509         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_end() const [102]
-----------------------------------------------
                0.00    0.00    2509/2509        std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::find(unsigned long long const&) const [101]
[103]    0.0    0.00    0.00    2509         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_begin() const [103]
-----------------------------------------------
                0.00    0.00    2471/2471        void std::_Destroy<std::pair<unsigned long long, int>*>(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*) [106]
[104]    0.0    0.00    0.00    2471         void std::_Destroy_aux<true>::__destroy<std::pair<unsigned long long, int>*>(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*) [104]
-----------------------------------------------
                0.00    0.00     811/2471        void std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_emplace_back_aux<std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>&&) [162]
                0.00    0.00    1660/2471        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::~_Vector_base() [123]
[105]    0.0    0.00    0.00    2471         std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_deallocate(std::pair<unsigned long long, int>*, unsigned long) [105]
                0.00    0.00     811/811         __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::deallocate(std::pair<unsigned long long, int>*, unsigned long) [157]
-----------------------------------------------
                0.00    0.00    2471/2471        void std::_Destroy<std::pair<unsigned long long, int>*, std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> >&) [107]
[106]    0.0    0.00    0.00    2471         void std::_Destroy<std::pair<unsigned long long, int>*>(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*) [106]
                0.00    0.00    2471/2471        void std::_Destroy_aux<true>::__destroy<std::pair<unsigned long long, int>*>(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*) [104]
-----------------------------------------------
                0.00    0.00     811/2471        void std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_emplace_back_aux<std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>&&) [162]
                0.00    0.00    1660/2471        std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::~vector() [127]
[107]    0.0    0.00    0.00    2471         void std::_Destroy<std::pair<unsigned long long, int>*, std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> >&) [107]
                0.00    0.00    2471/2471        void std::_Destroy<std::pair<unsigned long long, int>*>(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*) [106]
-----------------------------------------------
                0.00    0.00     811/2433        __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::allocate(unsigned long, void const*) [158]
                0.00    0.00    1622/2433        std::enable_if<std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::__maxsize_helper<std::allocator<std::pair<unsigned long long, int> > const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::_S_max_size<std::allocator<std::pair<unsigned long long, int> > const>(std::allocator<std::pair<unsigned long long, int> > const&) [131]
[108]    0.0    0.00    0.00    2433         __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::max_size() const [108]
-----------------------------------------------
                0.00    0.00    1930/1930        bool std::operator==<std::pair<unsigned long long, int>*>(std::move_iterator<std::pair<unsigned long long, int>*> const&, std::move_iterator<std::pair<unsigned long long, int>*> const&) [143]
[109]    0.0    0.00    0.00    1930         std::move_iterator<std::pair<unsigned long long, int>*>::base() const [109]
-----------------------------------------------
                0.00    0.00    1824/1824        makeBRed(std::shared_ptr<Node>) [4]
[110]    0.0    0.00    0.00    1824         std::pair<std::shared_ptr<Node>, int>::operator=(std::pair<std::shared_ptr<Node>, int>&&) [110]
                0.00    0.00    1824/1824        std::shared_ptr<Node>&& std::forward<std::shared_ptr<Node> >(std::remove_reference<std::shared_ptr<Node> >::type&) [111]
                0.00    0.00    1824/15010       std::shared_ptr<Node>::operator=(std::shared_ptr<Node>&&) [50]
                0.00    0.00    1824/4192        int&& std::forward<int>(std::remove_reference<int>::type&) [87]
-----------------------------------------------
                0.00    0.00    1824/1824        std::pair<std::shared_ptr<Node>, int>::operator=(std::pair<std::shared_ptr<Node>, int>&&) [110]
[111]    0.0    0.00    0.00    1824         std::shared_ptr<Node>&& std::forward<std::shared_ptr<Node> >(std::remove_reference<std::shared_ptr<Node> >::type&) [111]
-----------------------------------------------
                0.00    0.00     154/1718        void std::_Construct<std::pair<unsigned long long, int>, std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>&&) [204]
                0.00    0.00     715/1718        _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKyS2_ISt10shared_ptrI4NodeEiEEEE9constructIS9_IRKSt21piecewise_construct_tSt5tupleIIRS3_EESF_IIEEEEEvPT_DpOT0_ [171]
                0.00    0.00     849/1718        _ZN9__gnu_cxx13new_allocatorISt4pairIyiEE9constructIS2_IS2_EEEvPT_DpOT0_ [145]
[112]    0.0    0.00    0.00    1718         operator new(unsigned long, void*) [112]
-----------------------------------------------
                0.00    0.00     849/1698        std::pair<unsigned long long, int>::pair<unsigned long long, int&, void>(unsigned long long&&, int&) [153]
                0.00    0.00     849/1698        std::pair<std::__decay_and_strip<unsigned long long>::__type, std::__decay_and_strip<int&>::__type> std::make_pair<unsigned long long, int&>(unsigned long long&&, int&) [156]
[113]    0.0    0.00    0.00    1698         unsigned long long&& std::forward<unsigned long long>(std::remove_reference<unsigned long long>::type&) [113]
-----------------------------------------------
                0.00    0.00       7/1667        std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, unsigned long long const&) [18]
                0.00    0.00    1660/1667        std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::size() const [117]
[114]    0.0    0.00    0.00    1667         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::size() const [114]
-----------------------------------------------
                0.00    0.00    1660/1660        std::allocator<std::pair<unsigned long long, int> >::allocator() [118]
[115]    0.0    0.00    0.00    1660         __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::new_allocator() [115]
-----------------------------------------------
                0.00    0.00    1660/1660        std::allocator<std::pair<unsigned long long, int> >::~allocator() [119]
[116]    0.0    0.00    0.00    1660         __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::~new_allocator() [116]
-----------------------------------------------
                0.00    0.00    1660/1660        solve() [3]
[117]    0.0    0.00    0.00    1660         std::map<unsigned long long, std::pair<std::shared_ptr<Node>, int>, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::size() const [117]
                0.00    0.00    1660/1667        std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::size() const [114]
-----------------------------------------------
                0.00    0.00    1660/1660        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_impl::_Vector_impl() [120]
[118]    0.0    0.00    0.00    1660         std::allocator<std::pair<unsigned long long, int> >::allocator() [118]
                0.00    0.00    1660/1660        __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::new_allocator() [115]
-----------------------------------------------
                0.00    0.00    1660/1660        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_impl::~_Vector_impl() [121]
[119]    0.0    0.00    0.00    1660         std::allocator<std::pair<unsigned long long, int> >::~allocator() [119]
                0.00    0.00    1660/1660        __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::~new_allocator() [116]
-----------------------------------------------
                0.00    0.00    1660/1660        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_base() [122]
[120]    0.0    0.00    0.00    1660         std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_impl::_Vector_impl() [120]
                0.00    0.00    1660/1660        std::allocator<std::pair<unsigned long long, int> >::allocator() [118]
-----------------------------------------------
                0.00    0.00    1660/1660        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::~_Vector_base() [123]
[121]    0.0    0.00    0.00    1660         std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_impl::~_Vector_impl() [121]
                0.00    0.00    1660/1660        std::allocator<std::pair<unsigned long long, int> >::~allocator() [119]
-----------------------------------------------
                0.00    0.00    1660/1660        std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::vector() [126]
[122]    0.0    0.00    0.00    1660         std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_base() [122]
                0.00    0.00    1660/1660        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_impl::_Vector_impl() [120]
-----------------------------------------------
                0.00    0.00    1660/1660        std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::~vector() [127]
[123]    0.0    0.00    0.00    1660         std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::~_Vector_base() [123]
                0.00    0.00    1660/2471        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_deallocate(std::pair<unsigned long long, int>*, unsigned long) [105]
                0.00    0.00    1660/1660        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_impl::~_Vector_impl() [121]
-----------------------------------------------
                0.00    0.00    1660/1660        makeBRed(std::shared_ptr<Node>) [4]
[124]    0.0    0.00    0.00    1660         std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::end() [124]
                0.00    0.00    1660/3320        __gnu_cxx::__normal_iterator<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > >::__normal_iterator(std::pair<unsigned long long, int>* const&) [94]
-----------------------------------------------
                0.00    0.00    1660/1660        makeBRed(std::shared_ptr<Node>) [4]
[125]    0.0    0.00    0.00    1660         std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::begin() [125]
                0.00    0.00    1660/3320        __gnu_cxx::__normal_iterator<std::pair<unsigned long long, int>*, std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > > >::__normal_iterator(std::pair<unsigned long long, int>* const&) [94]
-----------------------------------------------
                0.00    0.00    1660/1660        makeBRed(std::shared_ptr<Node>) [4]
[126]    0.0    0.00    0.00    1660         std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::vector() [126]
                0.00    0.00    1660/1660        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_Vector_base() [122]
-----------------------------------------------
                0.00    0.00    1660/1660        makeBRed(std::shared_ptr<Node>) [4]
[127]    0.0    0.00    0.00    1660         std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::~vector() [127]
                0.00    0.00    1660/3282        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_get_Tp_allocator() [95]
                0.00    0.00    1660/2471        void std::_Destroy<std::pair<unsigned long long, int>*, std::pair<unsigned long long, int> >(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> >&) [107]
                0.00    0.00    1660/1660        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::~_Vector_base() [123]
-----------------------------------------------
                0.00    0.00    1622/1622        std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::max_size() const [129]
[128]    0.0    0.00    0.00    1622         std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_get_Tp_allocator() const [128]
-----------------------------------------------
                0.00    0.00    1622/1622        std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_check_len(unsigned long, char const*) const [159]
[129]    0.0    0.00    0.00    1622         std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::max_size() const [129]
                0.00    0.00    1622/1622        std::_Vector_base<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::_M_get_Tp_allocator() const [128]
                0.00    0.00    1622/1622        std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::max_size(std::allocator<std::pair<unsigned long long, int> > const&) [132]
-----------------------------------------------
                0.00    0.00    1622/1622        std::move_iterator<std::pair<unsigned long long, int>*> std::__make_move_if_noexcept_iterator<std::pair<unsigned long long, int>*, std::move_iterator<std::pair<unsigned long long, int>*> >(std::pair<unsigned long long, int>*) [133]
[130]    0.0    0.00    0.00    1622         std::move_iterator<std::pair<unsigned long long, int>*>::move_iterator(std::pair<unsigned long long, int>*) [130]
-----------------------------------------------
                0.00    0.00    1622/1622        std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::max_size(std::allocator<std::pair<unsigned long long, int> > const&) [132]
[131]    0.0    0.00    0.00    1622         std::enable_if<std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::__maxsize_helper<std::allocator<std::pair<unsigned long long, int> > const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::_S_max_size<std::allocator<std::pair<unsigned long long, int> > const>(std::allocator<std::pair<unsigned long long, int> > const&) [131]
                0.00    0.00    1622/2433        __gnu_cxx::new_allocator<std::pair<unsigned long long, int> >::max_size() const [108]
-----------------------------------------------
                0.00    0.00    1622/1622        std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::max_size() const [129]
[132]    0.0    0.00    0.00    1622         std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::max_size(std::allocator<std::pair<unsigned long long, int> > const&) [132]
                0.00    0.00    1622/1622        std::enable_if<std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::__maxsize_helper<std::allocator<std::pair<unsigned long long, int> > const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::pair<unsigned long long, int> > >::_S_max_size<std::allocator<std::pair<unsigned long long, int> > const>(std::allocator<std::pair<unsigned long long, int> > const&) [131]
-----------------------------------------------
                0.00    0.00    1622/1622        std::pair<unsigned long long, int>* std::__uninitialized_move_if_noexcept_a<std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> > >(std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::pair<unsigned long long, int>*, std::allocator<std::pair<unsigned long long, int> >&) [165]
[133]    0.0    0.00    0.00    1622         std::move_iterator<std::pair<unsigned long long, int>*> std::__make_move_if_noexcept_iterator<std::pair<unsigned long long, int>*, std::move_iterator<std::pair<unsigned long long, int>*> >(std::pair<unsigned long long, int>*) [133]
                0.00    0.00    1622/1622        std::move_iterator<std::pair<unsigned long long, int>*>::move_iterator(std::pair<unsigned long long, int>*) [130]
-----------------------------------------------
                0.00    0.00    1430/1430        std::_Tuple_impl<0ul, unsigned long long const&>::_M_head(std::_Tuple_impl<0ul, unsigned long long const&>&) [136]
[134]    0.0    0.00    0.00    1430         std::_Head_base<0ul, unsigned long long const&, false>::_M_head(std::_Head_base<0ul, unsigned long long const&, false>&) [134]
-----------------------------------------------
                0.00    0.00     715/1430        std::_Tuple_impl<0ul, unsigned long long const&>::_Tuple_impl(unsigned long long const&) [176]
                0.00    0.00     715/1430        std::_Tuple_impl<0ul, unsigned long long const&>::_Tuple_impl(std::_Tuple_impl<0ul, unsigned long long const&>&&) [175]
[135]    0.0    0.00    0.00    1430         std::_Head_base<0ul, unsigned long long const&, false>::_Head_base(unsigned long long const&) [135]
-----------------------------------------------
                0.00    0.00     715/1430        std::_Tuple_impl<0ul, unsigned long long const&>::_Tuple_impl(std::_Tuple_impl<0ul, unsigned long long const&>&&) [175]
                0.00    0.00     715/1430        std::__add_ref<unsigned long long const&>::type std::__get_helper<0ul, unsigned long long const&>(std::_Tuple_impl<0ul, unsigned long long const&>&) [194]
[136]    0.0    0.00    0.00    1430         std::_Tuple_impl<0ul, unsigned long long const&>::_M_head(std::_Tuple_impl<0ul, unsigned long long const&>&) [136]
                0.00    0.00    1430/1430        std::_Head_base<0ul, unsigned long long const&, false>::_M_head(std::_Head_base<0ul, unsigned long long const&, false>&) [134]
-----------------------------------------------
                0.00    0.00     715/1430        std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_destroy_node(std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >*) [193]
                0.00    0.00     715/1430        std::_Rb_tree_node<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >* std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<unsigned long long const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<unsigned long long const&>&&, std::tuple<>&&) [192]
[137]    0.0    0.00    0.00    1430         std::_Rb_tree<unsigned long long, std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >, std::_Select1st<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > >, std::less<unsigned long long>, std::allocator<std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> > > >::_M_get_Node_allocator() [137]
-----------------------------------------------
                0.00    0.00     715/1430        std::_Tuple_impl<0ul, unsigned long long const&>::_Tuple_impl(std::_Tuple_impl<0ul, unsigned long long const&>&&) [175]
                0.00    0.00     715/1430        std::pair<unsigned long long const, std::pair<std::shared_ptr<Node>, int> >::pair<unsigned long long const&, 0ul>(std::tuple<unsigned long long const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [184]
[138]    0.0    0.00    0.00    1430         unsigned long long const& std::forward<unsigned long long const&>(std::remove_reference<unsigned long long const&>::type&) [138]
-----------------------------------------------
                0.00    0.00    1184/1184        std::pair<std::__decay_and_strip<std::shared_ptr<Node>&>::__type, std::__decay_and_strip<int>::__type> std::make_pair<std::shared_ptr<Node>&, int>(std::shared_ptr<Node>&, int&&) [140]
[139]    0.0    0.00    0.00    1184         std::pair<std::shared_ptr<Node>, int>::pair<std::shared_ptr<Node>&, int, void>(std::shared_ptr<Node>&, int&&) [139]
                0.00    0.00    1184/3648        std::shared_ptr<Node>& std::forward<std::shared_ptr<Node>&>(std::remove_reference<std::shared_ptr<Node>&>::type&) [89]
                0.00    0.00    1184/14078       std::shared_ptr<Node>::shared_ptr(std::shared_ptr<Node> const&) [58]
                0.00    0.00    1184/4192        int&& std::forward<int>(std::remove_reference<int>::type&) [87]
-----------------------------------------------
                0.00    0.00    1184/1184        makeBRed(std::shared_ptr<Node>) [4]
[140]    0.0    0.00    0.00    1184         std::pair<std::__decay_and_strip<std::shared_ptr<Node>&>::__type, std::__decay_and_strip<int>::__type> std::make_pair<std::shared_ptr<Node>&, int>(std::shared_ptr<Node>&, int&&) [140]
                0.00    0.00    1184/4192        int&& std::forward<int>(std::remove_reference<int>::type&) [87]
                0.00    0.00    1184/3648        std::shared_ptr<Node>& std::forward<std::shared_ptr<Node>&>(std::remove_reference<std::shared_ptr<Node>&>::type&) [89]
                0.00    0.00    1184/1184        std::pair<std::shared_ptr<Node>, int>::pair<std::shared_ptr<Node>&, int, void>(std::shared_ptr<Node>&, int&&) [139]
-----------------------------------------------
                0.00    0.00     368/1060        std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, void>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [200]
                0.00    0.00     692/1060        std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, void>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [201]
[141]    0.0    0.00    0.00    1060         std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [141]
-----------------------------------------------
                0.00    0.00     154/1003        std::move_iterator<std::pair<unsigned long long, int>*>::operator*() const [202]
                0.00    0.00     849/1003        std::vector<std::pair<unsigned long long, int>, std::allocator<std::pair<unsigned long long, int> > >::push_back(std::pair<unsigned long long, int>&&) [155]
[142]    0.0    0.00    0.00    1003         std::remove_reference<std::pair<unsigned long long, int>&>::type&& std::move<std::pair<unsigned long long, int>&>(std::pair<unsigned long long, int>&) [142]
-----------------------------------------------
                0.00    0.00     965/965         bool std::operator!=<std::pair<unsigned long long, int>*>(std::move_iterator<std::pair<unsigned long long, int>*> const&, std::move_iterator<std::pair<unsigned long long, int>*> const&) [144]
[143]    0.0    0.00    0.00     965         bool std::operator==<std::pair<unsigned long long, int>*>(std::move_iterator<std::pair<unsigned long long, int>*> const&, std::move_iterator<std::pair<unsigned long long, int>*> const&) [143]
                0.00    0.00    1930/1930        std::move_iterator<std::pair<unsigned long long, int>*>::base() const [109]
-----------------------------------------------
                0.00    0.00     965/965         std::pair<unsigned long long, int>* std::__uninitialized_copy<false>::__uninit_copy<std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*>(std::move_iterator<std::pair<unsigned long long, int>*>, std::move_iterator<std::pair<unsigned long long, int>*>, std::pair<unsigned long long, int>*) [161]
